tweet,index
Vacinas contra a dengue e contra a gripe são contaminadas com grafeno e outras substâncias fluorescentes?❌ FALSONenhuma vacina aprovada pela OMS possui grafeno em sua composição. A alegação falsa já viralizou nas redes em outros momentos. 📲 Leia em: https://t.co/ioIyH3zYDP https://t.co/VCUu7niJNx,6379
"A partir desta segunda-feira (20), a  vacina bivalente contra a Covid-19 fica disponível para grávidas ou puérperas que tenham tido filhos há até 45 dias.As interessadas podem receber o imunizante em uma das 92 salas de vacinação, das 8h às 17h. https://t.co/Na1c90NChO",6422
"CUIDADO O ANO INTEIRO 💉 | A vacina contra a gripe agora integra o calendário permanente de imunização para crianças de 6 meses a menores de 6 anos, gestantes e idosos.#RepórterBrasilTarde https://t.co/Bar8JxzeVr",6424
"Quem ama e cuida, vacina!Apoio total ao PL 436/2025, do deputado @felipebecari, que garante vacinação gratuita para cães e gatos de famílias de baixa renda. É saúde pros nossos pets, alívio no bolso de quem mais precisa e mais proteção pra todos!",6437
"Durante o feriadão, nossos pontos móveis de vacinação seguem funcionando para garantir prevenção e cuidado à população. 💉✨De quinta (1º) a sábado (3), tem vacina contra Influenza, Covid-19 e HPV nos shoppings Sul, Tambiá e no Ferreira Costa. 🏬📍Vacinação é compromisso com… https://t.co/Akb72yv6NF",6442
"Estou muito feliz com a chegada da vacina. A nossa equipe está preparada para a campanha de vacinação. Nessa primeira etapa, apenas os idosos do Lar dos Vicentinos e profissionais da saúde da linha de frente no atendimento às pessoas com o coronavírus serão vacinadas.",6447
"Vacina salva vidas. Vacina no braço da população, sempre!O Brasil é referência mundial em vacinação, e o SUS garante esse direito para todos nós. Sempre defendi a ciência e a importância da vacinação para proteger a nossa população.  #DiaNacionalDaVacinação#VacinaSalva https://t.co/PU7X04fLCM",6450
"Oi gente! Acabei de tomar a 3ª dose da vacina contra a #covid19. E você, já tomou todas as doses?! Acredite na vacina, ela é a nossa arma mais poderosa contra o coronavírus e um gesto de amor e proteção a quem amamos! #VemComAGente #VacinaSim https://t.co/8OQPwtmpOn",6454
A vacina é a melhor proteção que podemos oferecer à saúde dos nossos filhos. Você já levou seus filhos para vacinar? #todospelavacina https://t.co/3aVAv5rCdL,6458
RT @psbnacamara: FIM DA PANDEMIA!Não se esqueça que isso só foi possível graças à vacina e às medidas de saúde. A ciência salva vidas.,6459
Governo anuncia que a vacina do COVID 19 será obrigatória para crianças até 5 anos. Quem tem que decidir são os pais e não o governo. https://t.co/L4OITccVna,6462
"SPINTEC UFMG VACINA DO BRASILDurante minha gestão como Ministro da Ciência, Tecnologia e Inovações (MCTI), dei início ao projeto que hoje está transformando o Brasil em um país com capacidade de desenvolver vacinas nacionais. Foi nesse período que lançamos as bases para o https://t.co/bv7Awyqhn3",6471
"Recebendo a dose de reforço da vacina contra a Covid. OBRIGADO, SENHOR! https://t.co/SZabDlSvUN",6472
O governador @RenanFilho_ acaba de anunciar que a segunda dose da vacina para todos os servidores da Educação será adiantada. O @GovernoAlagoas foi um dos primeiros a vacinar os nossos trabalhadores e o único a tomar essa atitude pela categoria. Ta na hora da Escola!,6476
"Recebemos do Gov. Federal, por meio do Ministério da Saúde, quase 271 mil doses da vacina bivalente Pfizer. Todas já estão chegando nos 102 municípios alagoanos para começarmos uma nova fase da Campanha de Imunização contra a Covid-19 na segunda-feira (27).",6481
"Pessoal, o frio voltou e com ele os casos de gripe! Mesmo com 322.008 doses de vacina aplicadas desde o dia 1º de abril, registramos um aumento de 500% nos casos. Precisamos nos prevenir e manter a carteirinha de vacinação sempre em dia.https://t.co/oeZi0Q38wc",6482
"Vacina no braço contra a Influenza. 💉Eu e Ana fazemos questão de dar esse exemplo e reforçar a importância da vacinação. Procure um posto médico. Vacina é vida, é proteção para você e pra quem você ama. E aí, reconheceram a enfermeira da foto? 😅 https://t.co/rDwA0XJdVJ",6483
"Quando a pandemia chegou em nosso estado, tomamos medidas imprescindíveis para proteger as famílias rondonienses.Uma delas foi a distribuição, de forma ágil, de lotes da vacina contra a Covid-19 para todos os 52 municípios de Rondônia. https://t.co/b09erdI8FZ",6486
"@marcia_ssi @RafaelFontana Minha vacina contra gripe é sol e moringa 🌿!Com certeza essa vacina de ser multi dose,deve ter timerosal como conservante.Eu também tô fora 😂",6489
Vacina da gripe: Prefeitura do Recife disponibiliza imunização nos mercados públicos até este sábado (19)https://t.co/RVgrYzhoHr,6502
"@calogheras @LarissaDeLuca_ 1000 mortes de dengue, camarada. E já tem vacina disponível. O Presidengue optou em não comprar",6514
"Uma grande conquista para a saúde pública! O Brasil avança no combate à dengue. Com a nova vacina disponível pelo SUS, milhões de pessoas estarão protegidas contra essa grave doença. Parabéns ao Governo Federal por essa iniciativa essencial para a saúde de todos! 👏👏👏✅… https://t.co/gzQE7gCjav",6561
Posto nega vacina a bebê reborn e mulher causa confusão na unidade de saúde https://t.co/wXiOhFIHeR,6568
Kennedy Jr. tira vacina da Covid para crianças e grávidas nos EUA https://t.co/GDQMuHKbaB #PortaliG #UltimoSegundo,6571
"@Steve_Banannon genocidio?? ta acreditando na globo ainda ne? entendi. os eua  ja deixaram de recomendar a vacina paa crianças, a jansen sumiu do mercado, a astrazeneca ainda em 2021. se por acaso descobrirem q as vacinas mataram mais q o virus vc vai se considerar o genocida ou nem caso vai",6578
"Bom dia, amigos! Acabei de ser informada que o senador Sérgio Petecão e sua esposa, a ex-dep. federal, Marfisa Galvão, foram diagnosticados com Covid-19. Desejo rápida recuperação para os amigos e que Deus os proteja. Vamos continuar orando para que a vacina seja anunciada logo.",6604
"Mano eu nunca fiquei derrubada por conta de vacina, nem a do COVID me derrubou kk mas acho que ter tomado vacina da febre amarela junto com a de gripe não deu mto certo, pq se olha pra mim eu tô assim https://t.co/Lv5vzpIxSC",6607
Medida é temporária e vale somente até o dia 30 de junho. A vacina segue disponível para o público de 9 a 14 anos#JornaldoTocantins #Tocantins #Palmas #saúde #vacinação https://t.co/zp5rrrjRZb,6648
Vacina da gripe: mais de mil pessoas são imunizadas em shopping de Fortalezahttps://t.co/fLKxyZYvW9,6664
As galinhas serão vacinadas contra a gripe aviária. Bolsonaristas comerão carne de frango vacinado?Bolsonaristas donos de aviários vão impedir a vacinação?Bolsonaristas donos de aviários AGORA acreditam que vacina funciona?,6679
"@nm_cris92335 @felipefiaschi @RafaelFontana Com certeza. Inclusive estava pensando esses dias sobre os casos de autismo que tem crescido demais.. é bizarro a quantidade de jovens/crianças/adolescentes. Pd não ter haver com vacina, mas que isso tem culpa nos consumos sejam remedios ou alimentos etc.. tenho ctz q sim",6692
Covid-19: EUA retiram recomendação de vacina para crianças e grávidas saudáveis https://t.co/sPFMfS08sS,6694
fui lá tomar a vacina da gripe e estava com uma de tétano atrasada ☠️,6697
"@RafaelFontana Meus pais tomam tem 9 anos e nunca pegaram gripe.As vacinas acabaram com a varíola , sarampo , paralisia infantil ,rubéola e combate até hj a Covid.Eu tomei a vacina da dengue. Falta ampliar a faixa etária para pessoas acima de 40 anos.",6700
"@RafaelFontana Por análise de pessoas conhecidas e pacientes, jamais tomaria a vacina. Mais lucro para as Big-pharmas. Alguém conhece pessoas que morreram por doenças da infância? Caxumba, catapora, coqueluche, sarampo, rubéola etc. Não né... Então tirem suas conclusões.",6703
"@RafaelFontana Depois da peste xingling não tomei mais. Agora estão com uma história de que pessoas acima de 50 anos devem tomar a vacina contra a herpes zoster. Só tem particular, são 2 doses e custam mais ou menos R$ 800,00 cada.",6707
"Bom gnt algo aconteceu q a agente de saúde olhou pra mim e falou q a vacina do hpv SE chegar ate 45 anos ai eu olhei p ela ..... ""eu tenho menos de 45...."" ai ela ""ah...""",6710
"@adjcah_ amiga, onde tu achou vacina de covid? tô precisando tomar e no meu fim de mundo n tem em lugar nenhummmmm",6717
"Tomei a vacina da influenza (gripe) hoje em Goiânia. O postinho estava lotado, mas todo mundo sendo bem tratado, muito cuidado com as prioridades e eficiência. Sinto muito orgulho do Brasil por esse tipo de ação sanitária e humanitária.",6720
"VAI PRO SHOW DO BAEKHYUN? VÁ VACINADO! 💉👃 Gripe e 🦠 COVID ainda circulam em aglomerações.✔️ Vacina da gripe: evita febre, tosse, dias de cama.✔️ Reforço da COVID: protege contra novas variantes.Protege você e quem tá curtindo do seu lado.📍 Vacina grátis no SUS. https://t.co/Aw5hYeAQH2",6735
"RT @g1parana: Após casos de infecção, Prefeitura de Curitiba cria telefone para tirar dúvidas sobre vacina da gripe https://t.co/yytQYrsPkc",6745
"Na @camaradeputados, solicitei que 1,2 milhão de doses da vacina Jansen venha para Mato Grosso do Sul, que vive um momento crítico na pandemia de Covid-19. #vacinageralms https://t.co/CYj2iHUjQF",6747
"Todo mundo se protegendo! 🤩💉✅ A partir desta terça (13), a vacina contra a Influenza (gripe) estará liberada para todos os públicos!📍Unidades Básicas de Saúde: das 08h às 17h;📍Shopping São Luís: das 10h às 16hCuide de você e de quem você ama! 🫶🏽",6753
Boas notícias.A vacina AstraZeneca contra a #Covid19 foi aprovada pelo Reino Unido hoje e vai ser produzida no Brasil pela @fiocruz. A vacina é mais barata e mais fácil de armazenar do que as concorrentes.,6754
"Dei a real com o @demori: a CPI garantiu vacina no braço e salvou milhões de brasileiros e brasileiras do negacionismo que se tornou política de governo durante a pandemia no Brasil. Que nunca se esqueça, para que nunca mais aconteça. Viva a ciência! https://t.co/kD4j0S29Md",6764
"O presidente @LulaOficial anunciou a primeira vacina totalmente nacional e de dose única contra a dengue. Produzida pelo @butantanoficial, a nova vacina será distribuída gratuitamente pelo SUS, ampliando a proteção da nossa população contra a doença.Com essa conquista, o",6765
"Não há prova maior do negacionismo que recusar as vacinas, colocar seu cartão de vacina sob sigilo ou imitar pessoas com falta de ar enquanto milhares morriam diariamente. O Brasileiro não esqueceu as posturas irresponsáveis de Bolsonaro durante a pandemia. #Lula #DebateNaGlobo",6771
"Analfabetismo funcional atingindo níveis alarmantes no Brasil, enquanto se impõe barreiras como a obrigatoriedade da vacina contra a Covid-19 para crianças frequentarem a escola. Educação é um direito, não uma condição. Liberdade e acesso devem caminhar juntos! #vacina… https://t.co/fwFVQGzvo5 https://t.co/yeN8wNtcw5",6778
"Há 125 anos, a Fiocruz tem transformado ciência em saúde pública, esperança em vacina, pesquisa em cuidado coletivo.Do combate à febre amarela à luta contra a COVID, sua história é a da defesa da vida.Viva a Fiocruz! Patrimônio do Rio e do Brasil! https://t.co/STnxYkUXwn",6787
"💉Mais 936 mil doses da vacina da Pfizer chegaram agora à noite ao Brasil para impulsionar a vacinação contra a Covid-19 no País. Esse é o segundo lote de um total de 2,3 milhões de doses do imunizante que serão entregues ao Ministério da Saúde nesta semana. Seguimos avançando.🇧🇷 https://t.co/YOQ1o05HRJ",6789
"Já tomei minha vacina cedinho, e amanhã é o Dia D de Vacinação! Os municípios baianos estão mobilizados pra proteger nossa gente contra gripe, COVID e outras síndromes respiratórias. https://t.co/1Gi8EYY8Me",6791
"Hoje é o Dia D da Vacinação! A vacina para a gripe, que estava sendo aplicada apenas para o grupo prioritário, agora está disponível para toda a população. É só ir até um dos 1.543 postos de atendimento, das 8h às 17h, e receber a sua dose.https://t.co/lnghObQMYZ",6794
Vacina contra a gripe é estendida para todos os públicoshttps://t.co/igGvEvTwpH https://t.co/q8SWZfzMan,6800
EUA deixam de recomendar vacina contra COVID para crianças saudáveis e gestantes https://t.co/SMaItZRPmp,6805
"#Saúde: Vacina brasileira contra Covid-19 finaliza a fase 2 de testes clínicos, diz UFMG https://t.co/zVmF8WNs5c",6839
Vacina da gripe vai para espaços públicos de Curitiba https://t.co/dxgrscAAdP,6848
Prefeitura leva vacina da gripe a espaços públicos de Curitiba; veja locais  https://t.co/p3ukAd182k#Curitiba #tribunapr,6857
"A vanbora da @Saude_Rio é um grande acerto. Vacina acessível pra quem está passando pela rua. Fui lá tomar de hpv (que está disponível até 45 anos) e acabei tomando outras.E a adesão está incrível. Além das vacinas, oferecem os testes rápidos também.🧡",6882
"@Patrycky1985 @grok @elciosantana35 @felipeneto Imagina um governo que não ia negar a compra da vacina pra uma doença que estava matando milhares por dia? Era o sonho de todo brasileiro. O governo do condenado inelegível nao fez NADA por ninguém em 4 anos, tem que esconder atrás de fake mesmo pra falar uma merda dessas",6885
"@mc3m000 @Terra__Brasilis @MTavaresLope Prevaricação contra vacina da dengue, que só tem na rede particular, que está matando muita gente pode né. Isso sim dá cadeia. Já podemos chamar de genocida?? Lula o maior corrupto do mundo e ponto final. Vou te bloquear, não vou mais falar com comunista.👋",6886
sabia q tomar vacina pra gripe ia me deixar gripada mas eu n esperava ficar gripada junto de todas as condições q eu desenvolvi pós show soad,6888
A culpa é dos apoiadores da vacina.. tem milhares de pessoas entre crianças e jovens morrendo muito mais da vacina que dá COVID... https://t.co/K5hBFF2OhN,6889
Por que grávidas e crianças devem continuar tomando vacina de Covid https://t.co/EHtKMvgtVr,6896
🤒🤧 Todos ao meu redor em São Paulo parecem estar doente com gripe… Eu tomei a vacina quadrivalente e estou ótimo. Vcs já tomaram? https://t.co/t5WzeQEUrn,6900
Na minha família meus 2 sobrinhos netos e minha sobrinha tomaram a vacina da gripe e estão de cama a 2 dois com febre e dor no corpo. Avisei pra não vacinar mas….,6902
"Essa vacina da gripe me deu um resumo de gripe hj, de manhã nariz escorrendo, de tarde mal estar e agora to de boa",6909
"A partir de hoje (11), a vacinação contra a Influenza nas unidades de saúde de Maceió está disponível, apenas para a segunda dose das crianças de 6 meses a menores de 9 anos de idade.#CBNmaceió #cbnmaceió #Alagoas #Jornalismo #notícia #vacina #gripe #doses #crianças #influenza https://t.co/xI7yKtFcQd",6926
"VACINAÇÃO CONTRA HPV | O @minsaude mobiliza estados e municípios para imunizar jovens de 15 a 19 anos que ainda não receberam a vacina contra o HPV, essencial na prevenção de diversos tipos de câncer. A novidade é que agora a imunização pode ser feita em dose única. https://t.co/dC7GDroR0z",6933
"@GeovaniGso1 @ShmupsHeaven @Golden_Boy_S2 um continente inteiro sem vacina, sem máscara, sem lockdown, e com menos mortes é evidencia anedótica.ele só ta repetindo as palavras q ouviu, não refletiu sobre o q significam.Fala de ""alt-right"", mas o @filipe_rafaeli é de esquerda e crítico das vacinas, pq pensa por si msm",6941
"Agora, a vacina contra a covid-19 será recomendada apenas para pessoas em situação de vulnerabilidade.#PortalGp1 #notícia #EUA #Vacina  https://t.co/UZwe7XEdfG",6952
"Começou a campanha de vacinação contra a influenza. A vacina da gripe, que também previne contra o vírus H1N1,... https://t.co/TcTf1jBZWX",6976
Vacina contra Covid: EUA mantêm recomendação para crianças https://t.co/o3NPJjvAzB,6982
RT @GloboNews: O Instituto Butantan aguarda aval da Anvisa para iniciar a pesquisa da vacina contra gripe aviária em humanos. O Butantan in…,6984
"@helena_xav @vinicios_betiol @grok O bolsonarismo  é contra os direitos humanos, anistia  e corrupção ( 💎💎propina na vacina)Direitos trabalhista Direitos a saúde ( sus)Direitos  do idoso se aposentar Direitos da   casa própria Direitos do salário mínimo digno Direitos a vacina.",6986
💉🦟Teresina abre agendamento para primeira dose da vacina contra a dengue nesta segunda-feira (20)https://t.co/WEAGFUKCF7,7021
"O prefeito de Manaus, David Almeida, anunciou, nesta terça-feira, 5/10, a abertura da aplicação da terceira dose da vacina contra a Covid-19 aos trabalhadores da Saúde de todas as idadeshttps://t.co/qTyit6zH6P",7029
Passageiros e colaboradores da concessionária responsável pelo modal poderão receber dose do imunizantehttps://t.co/zSLvEr8DUV#minas #bh #vacina #vacinaçãocontragripe #metrôdebh #jornalhojeemdia,7032
RT @oatila: Hora da Anvisa baixar uma norma de que só entra no Brasil quem tomou vacina contra COVID.,7057
@jmflter ai n fala de vacina eu tinha que ter tomado a da gripe antes dessa frente fria 🫠,7062
"@padilhando A melhor prevenção é ar limpo, ambiente ventilado, máscaras. Ministro, quando poderemos tomar vacina contra covid ATUALIZADA? Meus pais idosos estão esperando e em São Paulo não tem em nenhum lugar.",7082
"@dimasmdidi @Machado_Danilo @Sanrenan @thairizard Tu não se vacina, passa covid pra outra pessoa que, por diversas razões, acaba morrendo.Claro, é só sua liberdade que tá em jogo.Agora, TU NÃO TEM MARQUINHA DE VACINA DE CRIANÇA?Hipocrisia do caralho",7083
"@FariaThiago16 @bellesuarez AIDS, vacinas.. as pessoas param de sofrer dessas enfermidades/transtornos e, não apenas se descuidam, como passam a acreditar em teorias de conspiração completamente fora da casinha, como vimos nos últimos anos ""Pra que tomar vacina contra poliomelite?? Isso não existe!!""",7092
"@Flaviamaynarte Já falei que não tenho pena não. Gente burra merece isso mesmo. Morrer de doença que já tem vacina. Gripe, COVID, sarampo.",7096
"@DanPimpao A vacina  que eu queria era a da ampola que ele carrega no meio das pernas, mas essa, é  como a da Covid na época  do Bolsonaro...não está sendo distribuída como deveria  e a fila de espera é  grande demais  .",7109
"@SaraBar99075705 @GarciaClau10830 É tipo o 9 dedos que rouba da saúde, do INSS e de tantos outros lugares. Não comprou a vacina da dengue, e não usa o SUS nem quando passa mal por causa de cachaça (tipo essa semana).",7129
Por um plano emergencial de vacinação: vacina para todos já! https://t.co/CYfR3wsRSP via @PSTU,7154
"A vacina contra a influenza (gripe) foi liberada para toda a população de Manaus, a partir dos seis meses de idade. Excelente iniciativa da prefeitura e importante agora que as pessoas procurem os postos de saúde para garantir a sua imunização. https://t.co/iKBmBW0LOp",7159
"O governo tornou obrigatória a vacina da Pfizer para crianças de 6 meses a 5 anos. Aqui no Senado, fiz questão de ler a bula da vacina para que todos vissem o que está sendo feito. https://t.co/h1sT88WnO5",7160
"Excelente notícia!Parte das vacinas contra a Covid que seriam entregues ao Brasil em dezembro, chegarão ainda neste mês. Com isso, serão 98 milhões de doses apenas em novembro. Tem vacina garantida para todos! 💉💪🏻",7180
"Pela primeira vez, a vacina contra a dengue está disponível no SUS de Curitiba. Nesta fase, será aplicada em crianças e adolescentes de 10 a 14 anos, em 67 unidades de saúde localizadas em áreas com mais casos registrados. A vacinação ocorrerá até o fim dos estoques, com a… https://t.co/CBZX8uLsng",7181
"RT @GloboNews: Lula se vacina conta a gripe em Montes Claros, MG, no lançamento da campanha nacional de imunização. Ministério da Saúde esp…",7184
RT @AfpChecamos: Viu circulando um vídeo que afirma que a vacina contra a dengue causa câncer e altera o DNA?❌ Especialistas refutam essa…,7200
RT @radiobandnewsfm: Reinaldo - Bolsonaro : caso da vacina não interfere em ação penal do golpe https://t.co/c4RRSWo5qs,7250
"@rafaelgloves Grande Estado. Mas, também é um Estado que prende pais que se recusam a envenenar suas crianças com vacina de COVID. Nem tudo é perfeito.",7265
"@Eduardo7z7 @brainletbr O foda é q, via de regra, a comunidade “científica” interditou esse debate.É proibido cogitar a possibilidade de que algum tipo de vacina ou mesmo q as sequelas da COVID possam estar correlacionadas a AVC. 🤫",7276
"@ThiagoRidan @MedicoLiberdade Entenda porque nos países que menos vacinaram (covid) as doenças não estão voltando … eu entendo que o jornal te vendeu essa informação (q a pandemia parou pela vacina), mas não foi.. a imunidade de rebanho veio até antes dela … a cepa ômicron fez mais que  ela.",7285
"@SamPancher Sim. Uma pena que a ""vacina"" de covid não era uma imunizante e não impediu ninguém de pegar covid.Aí você ficou com o risco de coágulo e também com o risco de trombose venal profunda.",7288
"@Pavinatto O PT, sempre tão criativo, anda muito decepcionante. Não conseguem inventar coisas novas, apenas as mesmas cortinas de fumaça. Daqui a pouco volta a história da baleia que não tomou vacina…#Trump #cortinadefumaca #vacina #Bolsonaro https://t.co/hj8AfLPowZ",7291
"@licamedeiros O que estão fazendo é um crime! Sou do grupo prioritário e fui vacinada. Tenho duas doenças autoimunes, porém. E na minha casa moram pessoas bem mais jovens,  que usam transporte público e uma adolescente, que não tomam a vacina há pelo menos dois anos! O meu risco é enorme!",7295
Vacina contra o HPV pode prevenir alguns tipos de câncer. Crianças e adolescentes podem e devem receber o imunizante. VACINAS SALVAM VIDAS!,7296
"SUS é bom demais , né? O Postinho de saúde onde tomo vacina desde pequenininha, faz vacinação da tríplice viral pelas ruas do bairro. As agentes de saúde vacinam os funcionários das lojas, os porteiros e faxineiros dos prédios. Viva o SUS! Vivas ao secretário municipal de saúde.",7302
"mó campanha maneira bag de vacina da gripe, hpv e tal.. show!a vacina da rinite nunca, né?",7305
"Como eu tomei vacina quadrivalente de HPV de graça em São Paulo sendo uma mulher de 27 anos: fui em um desses postos de atendimento de ISTs/HIV, disse que queria tomar Prep e aguardei. A médica me chamou, expliquei que queria a Prep por causa das vacinas e ela fez minha ficha",7306
@SpaceToday1 @Pirulla25 nossa tao novo! @Pirulla25 tomou quantas doses da vacina da CoronaVirus?,7308
"@Chief117Br No governo do Bonoro, até morte por acidente de trânsito era culpa da Covid. E no governo do Lulu, é qualquer coisa, até a posição da Lua em relação a Vênus, menos a vacina. Os dois são a mesma coisa, não tem como.",7314
"@Reenlsober É perigoso mesmoQuando eu trabalhei com morcegos, precisei tomar várias doses de vacina antirabica e mesmo assim manuseava eles com uma luva super grossa de couro pra não ser mordida.Mas eles são gente boa, a maioria come fruto e inseto, inclusive o da dengue",7317
"@SirEndipityNA @DGSaude @WHO Os efeitos secundários da vacina contra a gripe em Portugal incluem dor no local da injeção, febre baixa, dores musculares, dor de cabeça e cansaço, geralmente durando 1-2 dias. Reações graves, como alergias severas ou síndrome de Guillain-Barré, são raras (1 em 1 milhão). A",7320
"@King_Yuuji @kaiky300 @izzynobre Outra coisa, quando o assunto é plano de nação, não pode haver ""concordância na discordância"" em certos assuntos, como saúde pública (aborto, SUS, vacina...), acesso a educação (sucateamento público, privatização...), direitos trabalhistas e política internacional.",7325
Vacina brasileira contra gripe aviária entra em fase teste https://t.co/jaPZBovABu,7335
"Gripe, covid e dengue: qual vacina deve ser priorizada?https://t.co/sLyxJL5V41 https://t.co/Ghs8VtPfNG",7337
"Paraíba tem 1,2 milhão de pessoas com a dose de reforço de vacina contra a Covid-19 atrasada.#g1 #g1Paraíbahttps://t.co/s7u4h3y682 https://t.co/coJAMB4pTf",7362
Negacionista? Genocida? Não aplica a vacina da Dengue em massa porque não é produzida pelos seus laboratórios?Imagina esta fala esquiva da ministra se fosse feita por algum dos ministros do Bolsonaro. Pois está claro e pela linguagem corporal que ela demonstra não estar muito https://t.co/qygQKzcAxf,7367
"3 round do #DebateNaGlobo: #lula perdeu um pouco a paciência, e desconcentrou do tempo, mas foi incisivo na denúncia da falta de saúde no governo do #BOLSONAROGENOCIDA , que não respondeu sobre a vacina e escorregou no complexo do alemão e no bob jefferson e ficou só bolha",7373
"Manaus deve ser estudada. É a única cidade em que as pessoas tem saudade de inflação mais alta, comida mais cara, gasolina mais cara, dólar mais caro, salário mínimo sem reajuste, povo morrendo sem vacina e oxigênio. Acho que é a famosa “leseira baré”.",7375
"Meus cumprimentos a Nísia Trindade (@nisia_trindade), doutora em sociologia e ex-presidente da Fiocruz, que trouxe avanços significativos no @minsaude, no governo do presidente @LulaOficial. A gratuidade para todos os medicamentos do Farmácia Popular e o anúncio de hoje da vacina",7383
"Desde segunda-feira, todos os estabelecimentos do Ceará estão exigindo o passaporte da vacina, que pode ser obtido no aplicativo ou no site do Conecte SUS. A vacinação em massa é o único caminho para vencermos a pandemia e retomarmos as atividades com segurança. Vacine-se! https://t.co/nAlGjDRJ3Y",7384
"- É um escândalo a inclusão da vacina contra a COVID-19 como obrigatória no Programa Nacional de Imunizações (PNI) para crianças de seis meses a cinco anos. A baixa incidência e severidade da COVID-19 nessa faixa etária, contrastando com os potenciais riscos associados à https://t.co/FO3GacnllB",7385
"Procedimento do cartão de vacina arquivado. Não encontraram qualquer vinculação ou ordem de Bolsonaro para falsificação ou adulteração.Isso sempre foi óbvio, mas o objetivo era somente pesca probatória. Era só isso que queriam. https://t.co/bcvuPB2MpH",7398
"A partir desta segunda-feira, 19 de maio, a vacina contra a gripe estará disponível para toda a população do DF. A vacina é importante para reduzir infecções respiratórias e internações hospitalares. Procure uma UBS mais próxima e vacine-se.",7416
"Em outubro, a Agência Nacional de Vigilância Sanitária (Anvisa) autorizou que a dose fosse testada em humanos. A previsão é que a vacina seja aplicada na população a partir de 2025.https://t.co/u3oEbjJ5b0",7446
Ouvintes da BandNews FM relatam dificuldade para encontrar vacina contra Covid nos postos de SP https://t.co/EhnXxZmzYb,7468
"A Anvisa aprovou a autorização da dose de reforço solicitada pela Pfizer para a sua vacina contra Covid-19, a Comirnaty.",7470
"Só pra lembrar, a prefeitura de Duque de Caxias, que teria participado da fraude na vacinação de Bolsonaro, é a mesma onde havia filas completamente bagunçadas para quem realmente foi se vacinar. Ah, o então prefeito Washington Kings tb chegou a aplicar vacina sem ser habilitado.",7483
@gazetadopovo Qual genocídio? No Brasil da falta da vacina de dengue?Genocídio das árvores na Amazônia?Qual???,7490
"Eu sou mulher, pobre, órfã pq um certo satanás recusou vacina de COVID, estudante de universidade pública, ambientalista e lgbt, se eu fosse alguma coisa diferente de esquerda eu já teria ido de base https://t.co/Muo6GeUzHD",7496
@Drope0002 @croniquieta @Metropoles @PauloCappelli_ Sim os Amish q são 1% da população dos EUA. E definitivamente a saúde deles não vem de não usar vacina e sim que eles tem uma alimentação totalmente orgânica e natural e vivem longe da poluição das grandes cidades 😐,7498
"A percepção de que a vitória sobre o bolsonarismo não é apenas eleitoral se revela quando você chega ao posto de saúde e encontra uma fila enorme de jovens, idosos e crianças para tomarem vacina. À medida que o bolsonarismo perde força em setores de vida, as pessoas se humanizam.",7515
"Então recebi o encaminhamento e fui para a sala de vacinas. Tomei a vacina de HPV e Hepatite A. Depois tive que ir na farmácia buscar a medicação (eu não vou tomar, vou dar para um amigo que já toma). Agora é só tomar as próximas doses das vacinas lá mesmo",7516
"Apenas 1.713 pessoas morreram de Covid no Quênia.Não teve mascara, não teve vacina, não teve Lockdown!Homens Maasai participam da cerimônia de passagem de Olng'esherr nas colinas Maparasha de Kajiado durante a pandemia fake.KAJIADO, Quênia https://t.co/HfdLHtuXG3",7525
"Veja no #BomDiaBrasil: o governo federal vai financiar imóveis já prontos para os atingidos pela enchente no Rio Grande do Sul pelo programa Minha Casa, Minha Vida. E mais: alerta para baixa procura pela vacina contra a gripe. https://t.co/kaT5RJjpBO",7539
Vacina da gripe em Ribeirão Preto: postos de saúde abrem neste sábado (24) #g1ribeirao #gripe #vacina https://t.co/UKcOOwePlI,7550
💉 Vacina contra gripe é liberada para toda a população acima de 6 meses no ES ==&gt; https://t.co/CFZrjf9Cy4 #g1ES,7553
💉 Vacina contra gripe é liberada para toda a população acima de 6 meses no ES ==&gt; https://t.co/WfwheHPYBL #g1ES,7583
"Quis a ironia do destino – ou de Alexandre de Moraes – que, entre as tantas pendências judiciais que rondam Bolsonaro, tenha sido a vacina contra a Covid-19 o que fez com que a Polícia Federal lhe batesse à parte. Na coluna:https://t.co/AjHTYQ2HfH",7593
"3 razões para tomar a vacina da gripe todos os anos➡️O vírus influenza sofre mutações genéticas constantes, tornando a vacina do ano anterior ineficaz contra as novas versões✍️Leia em bella maishttps://t.co/CNipen2vko",7636
"IA pode aumentar adesão a vacinas, diz estudoPesquisa na China envolvendo vacina contra o HPV, vírus que causa de câncer do colo do útero, mostrou que usuários que pesquisam o tema em chatbot têm duas vezes mais chances de imunizar seus filhos.https://t.co/VIJGgjEuX0",7642
3 em cada 10 pessoas dos grupos prioritários tomaram a vacina contra a gripe em São Paulohttps://t.co/P5xvkN8Qvk,7643
@LeAudazz @IgorCarvalh01 @nerdiariobr As vacinas foram compradas. A vacinação começou 15 dias após os EUA (país que patrocinou a criação da vacina).,7651
"@jairmearrependi O que ele disse de absurdo? Não era assim? Todos que morriam, morriam de COVID, mesmo se tivessem com câncer terminal.. e agora, apesar da vacina citar trombocitopenia na bula, ela não tem nada a ver com o AVC...",7653
Vacina contra gripe começa a ser aplicada no Recife; saiba quem tem direito e onde se imunizar =&gt; https://t.co/utTwH23YSr #g1,7655
